"","time","temp"
"868","20000517",19.5
"869","20000518",12.4
"870","20000519",12.3
"871","20000520",11
"872","20000521",12.8
"873","20000522",11.6
"874","20000523",14.5
"875","20000524",15.9
"876","20000525",17.8
"877","20000526",18.9
"878","20000527",14
"879","20000528",14
"880","20000529",11.5
"881","20000530",11
"882","20000531",12.3
"883","20000601",16.3
"884","20000602",20.6
"885","20000603",21.4
"886","20000604",21.6
"887","20000605",23.1
"888","20000606",13.5
"889","20000607",14.9
"890","20000608",18.3
"891","20000609",23.1
"892","20000610",23
"893","20000611",20.6
"894","20000612",19
"895","20000613",21.3
"896","20000614",19.6
"897","20000615",17.8
"898","20000616",16.3
"899","20000617",15.9
"900","20000618",19.1
"901","20000619",22.2
"902","20000620",24.2
"903","20000621",23.6
"904","20000622",22
"905","20000623",15.8
"906","20000624",13.9
"907","20000625",12.6
"908","20000626",14.3
"909","20000627",16
"910","20000628",14
"911","20000629",15.4
"912","20000630",18.6
"913","20000701",20.2
"914","20000702",25
"915","20000703",20.9
"916","20000704",16.2
"917","20000705",19.4
"918","20000706",20.8
"919","20000707",20.3
"920","20000708",14.5
"921","20000709",13.4
"922","20000710",15.9
"923","20000711",11.5
"924","20000712",11.8
"925","20000713",13.1
"926","20000714",11.8
"927","20000715",10.9
"928","20000716",11.8
"929","20000717",12.2
"930","20000718",15.7
"931","20000719",16
"932","20000720",16.2
"933","20000721",17.5
"934","20000722",18.8
"935","20000723",19.8
"936","20000724",17.5
"937","20000725",18.3
"938","20000726",17.4
"939","20000727",19.4
"940","20000728",15.4
"941","20000729",14.2
"942","20000730",15
"943","20000731",17.5
"944","20000801",20.2
"945","20000802",19.7
"946","20000803",15.9
"947","20000804",13.9
"948","20000805",14.6
"949","20000806",13.7
"950","20000807",15.8
"951","20000808",17.9
"952","20000809",18.4
"953","20000810",20
"954","20000811",21.6
"955","20000812",20.3
"956","20000813",21.3
"957","20000814",21.4
"958","20000815",21.8
"959","20000816",22.4
"960","20000817",22
"961","20000818",21.8
"962","20000819",25.4
"963","20000820",25.5
"964","20000821",20.4
"965","20000822",17
"966","20000823",19.1
"967","20000824",20.7
"968","20000825",19.8
"969","20000826",21.2
"970","20000827",16.6
"971","20000828",16.3
"972","20000829",16.6
"973","20000830",16.7
"974","20000831",14.4
"975","20000901",16.6
"976","20000902",13.9
"977","20000903",12.7
"978","20000904",11.7
"979","20000905",11.8
"980","20000906",12.6
"981","20000907",14
"982","20000908",13.7
"983","20000909",15.8
"984","20000910",16.8
"985","20000911",17.7
"986","20000912",18.3
"987","20000913",16.1
"988","20000914",17.4
"989","20000915",19
"990","20000916",14.8
"991","20000917",13
"992","20000918",13.1
"993","20000919",16.7
"994","20000920",16.1
"995","20000921",10
"996","20000922",11.1
"997","20000923",12.6
"998","20000924",14.2
"999","20000925",15.1
"1000","20000926",16
"1001","20000927",15.9
"1002","20000928",17.6
"1003","20000929",19
"1004","20000930",14.9
"1005","20001001",12.6
"1006","20001002",11.4
"1007","20001003",10.9
"1008","20001004",10.8
"1009","20001005",11.6
"1010","20001006",9.3
"1011","20001007",7.6
"1012","20001008",8.3
"1013","20001009",9.2
"1014","20001010",10.1
"1015","20001011",11.1
"1016","20001012",10.8
"1017","20001013",11.6
"1018","20001014",14.5
"1019","20001015",14.6
"1020","20001016",14
"1021","20001017",10.4
"1022","20001018",10.6
"1023","20001019",11.9
"1024","20001020",14.5
"1025","20001021",13.7
"1026","20001022",9.9
"1027","20001023",9.2
"1028","20001024",10.4
"1029","20001025",11.7
"1030","20001026",9.9
"1031","20001027",9.1
"1032","20001028",11.7
"1033","20001029",9.5
"1034","20001030",13.9
"1035","20001031",8.1
"1036","20001101",5.7
