"","time_conv","f_id"
"869",2010-06-17,0
"870",2010-06-18,57
"871",2010-06-19,2
"872",2010-06-20,170
"873",2010-06-21,288
"874",2010-06-22,261
"875",2010-06-23,5
"876",2010-06-24,0
"877",2010-06-25,0
"878",2010-06-26,0
"879",2010-06-27,0
"880",2010-06-28,0
"881",2010-06-29,0
"882",2010-06-30,1
"883",2010-07-01,0
"884",2010-07-02,0
"885",2010-07-03,0
"886",2010-07-04,24
"887",2010-07-05,105
"888",2010-07-06,212
"889",2010-07-07,0
"890",2010-07-08,0
"891",2010-07-09,0
"892",2010-07-10,0
"893",2010-07-11,0
"894",2010-07-12,0
"895",2010-07-13,0
"896",2010-07-14,0
"897",2010-07-15,0
"898",2010-07-16,0
"899",2010-07-17,49
"900",2010-07-18,221
"901",2010-07-19,0
"902",2010-07-20,0
"903",2010-07-21,0
"904",2010-07-22,0
"905",2010-07-23,32
"906",2010-07-24,288
"907",2010-07-25,288
"908",2010-07-26,161
"909",2010-07-27,179
"910",2010-07-28,7
"911",2010-07-29,60
"912",2010-07-30,207
"913",2010-07-31,0
"914",2010-08-01,0
"915",2010-08-02,0
"916",2010-08-03,174
"917",2010-08-04,13
"918",2010-08-05,14
"919",2010-08-06,279
"920",2010-08-07,10
"921",2010-08-08,0
"922",2010-08-09,0
"923",2010-08-10,0
"924",2010-08-11,0
"925",2010-08-12,0
"926",2010-08-13,0
"927",2010-08-14,0
"928",2010-08-15,0
"929",2010-08-16,0
"930",2010-08-17,0
"931",2010-08-18,0
"932",2010-08-19,0
"933",2010-08-20,0
"934",2010-08-21,0
"935",2010-08-22,0
"936",2010-08-23,0
"937",2010-08-24,0
"938",2010-08-25,0
"939",2010-08-26,0
"940",2010-08-27,0
"941",2010-08-28,188
"942",2010-08-29,27
"943",2010-08-30,182
"944",2010-08-31,272
"945",2010-09-01,9
"946",2010-09-02,0
"947",2010-09-03,0
"948",2010-09-04,0
"949",2010-09-05,0
"950",2010-09-06,0
"951",2010-09-07,0
"952",2010-09-08,0
"953",2010-09-09,0
"954",2010-09-10,132
"955",2010-09-11,0
"956",2010-09-12,0
"957",2010-09-13,141
"958",2010-09-14,0
"959",2010-09-15,0
"960",2010-09-16,0
"961",2010-09-17,0
"962",2010-09-18,0
"963",2010-09-19,4
"964",2010-09-20,0
"965",2010-09-21,0
"966",2010-09-22,0
"967",2010-09-23,0
"968",2010-09-24,0
"969",2010-09-25,178
"970",2010-09-26,140
"971",2010-09-27,0
"972",2010-09-28,100
"973",2010-09-29,113
"974",2010-09-30,0
"975",2010-10-01,0
"976",2010-10-02,0
"977",2010-10-03,0
"978",2010-10-04,0
"979",2010-10-05,0
"980",2010-10-06,0
"981",2010-10-07,0
"982",2010-10-08,0
"983",2010-10-09,0
"984",2010-10-10,0
"985",2010-10-11,0
"986",2010-10-12,0
"987",2010-10-13,0
"988",2010-10-14,0
"989",2010-10-15,0
"990",2010-10-16,0
"991",2010-10-17,0
"992",2010-10-18,79
"993",2010-10-19,8
"994",2010-10-20,161
"995",2010-10-21,8
"996",2010-10-22,0
"997",2010-10-23,0
"998",2010-10-24,0
"999",2010-10-25,78
"1000",2010-10-26,122
"1001",2010-10-27,0
"1002",2010-10-28,0
"1003",2010-10-29,0
"1004",2010-10-30,0
"1005",2010-10-31,0
"1006",2010-11-01,0
"1007",2010-11-02,0
"1008",2010-11-03,0
"1009",2010-11-04,0
"1010",2010-11-05,0
"1011",2010-11-06,0
"1012",2010-11-07,0
"1013",2010-11-08,0
"1014",2010-11-09,0
"1015",2010-11-10,0
"1016",2010-11-11,0
"1017",2010-11-12,0
"1018",2010-11-13,0
"1019",2010-11-14,0
"1020",2010-11-15,0
"1021",2010-11-16,0
"1022",2010-11-17,0
"1023",2010-11-18,0
"1024",2010-11-19,0
"1025",2010-11-20,0
"1026",2010-11-21,0
"1027",2010-11-22,0
"1028",2010-11-23,195
"1029",2010-11-24,195
"1030",2010-11-25,0
"1031",2010-11-26,200
"1032",2010-11-27,14
"1033",2010-11-28,0
"1034",2010-11-29,51
"1035",2010-11-30,0
"1036",2010-12-01,0
"1037",2010-12-02,0
"1038",2010-12-03,4
"1039",2010-12-04,31
"1040",2010-12-05,0
"1041",2010-12-06,0
"1042",2010-12-07,0
"1043",2010-12-08,0
"1044",2010-12-09,208
"1045",2010-12-10,288
"1046",2010-12-11,202
"1047",2010-12-12,222
"1048",2010-12-13,277
"1049",2010-12-14,264
"1050",2010-12-15,287
"1051",2010-12-16,125
"1052",2010-12-17,0
"1053",2010-12-18,52
"1054",2010-12-19,0
"1055",2010-12-20,0
"1056",2010-12-21,0
"1057",2010-12-22,0
"1058",2010-12-23,0
"1059",2010-12-24,0
"1060",2010-12-25,144
"1061",2010-12-26,164
"1062",2010-12-27,0
"1063",2010-12-28,0
"1064",2010-12-29,0
"1065",2010-12-30,0
"1066",2010-12-31,0
"1067",2011-01-01,0
"1068",2011-01-02,1
"1069",2011-01-03,0
"1070",2011-01-04,0
