"","date","all","a014y","a1564y","a6574y","a7584y","a85plusy","mal","fem","inf","ment","cvd","resp","uri","station","f_id","temp","dow"
"85",2008-02-22,3,0,1,1,0,1,2,1,1,1,1,0,0,"Visp",0,5.8,"Friday"
"86",2008-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",0,5,"Saturday"
"87",2008-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",59,8.4,"Sunday"
"88",2008-02-25,1,0,0,0,1,0,1,0,0,0,0,1,0,"Visp",0,6.1,"Monday"
"89",2008-02-26,1,0,1,0,0,0,1,0,0,0,0,1,0,"Visp",0,7.2,"Tuesday"
"90",2008-02-27,1,1,0,0,0,0,1,0,1,0,0,0,0,"Visp",0,9.2,"Wednesday"
"91",2008-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",0,8.1,"Thursday"
"92",2008-02-29,1,1,0,0,0,0,0,1,1,0,0,0,0,"Visp",0,9,"Friday"
"93",2008-03-01,1,1,0,0,0,0,1,0,1,0,0,0,0,"Visp",0,11.5,"Saturday"
"94",2008-03-02,1,1,0,0,0,0,0,1,0,0,0,1,0,"Visp",0,12.4,"Sunday"
"95",2008-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",0,8.6,"Monday"
"96",2008-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",0,4,"Tuesday"
"97",2008-03-05,3,1,2,0,0,0,1,2,1,0,1,1,0,"Visp",1,1.3,"Wednesday"
"98",2008-03-06,1,0,1,0,0,0,0,1,0,1,0,0,0,"Visp",0,-0.9,"Thursday"
"99",2008-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",0,0.3,"Friday"
"100",2008-03-08,2,2,0,0,0,0,0,2,0,1,0,1,0,"Visp",0,4.3,"Saturday"
"101",2008-03-09,2,1,0,1,0,0,1,1,0,0,1,1,0,"Visp",115,6.2,"Sunday"
"102",2008-03-10,2,0,0,1,1,0,2,0,0,0,1,0,1,"Visp",148,7.5,"Monday"
"103",2008-03-11,2,0,0,0,2,0,2,0,0,0,1,1,0,"Visp",0,5.9,"Tuesday"
"104",2008-03-12,1,0,1,0,0,0,0,1,0,1,0,0,0,"Visp",0,7.8,"Wednesday"
"105",2008-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",0,7.9,"Thursday"
"106",2008-03-14,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",0,8.5,"Friday"
"107",2008-03-15,2,1,1,0,0,0,1,1,0,0,0,2,0,"Visp",97,10.8,"Saturday"
"108",2008-03-16,1,0,0,0,0,1,1,0,0,0,0,1,0,"Visp",0,9.1,"Sunday"
