"","date","all","a014y","a1564y","a6574y","a7584y","a85plusy","mal","fem","inf","ment","cvd","resp","uri","station","f_id","temp","dow"
"106",2008-04-09,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,3.5,"Wednesday"
"107",2008-04-10,1,0,0,0,1,0,0,1,0,0,1,0,0,"Poschiavo",0,5.4,"Thursday"
"108",2008-04-11,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,5.8,"Friday"
"109",2008-04-12,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",111,5.4,"Saturday"
"110",2008-04-13,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,5.3,"Sunday"
"111",2008-04-14,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",32,4.9,"Monday"
"112",2008-04-15,1,0,0,0,1,0,0,1,0,0,0,1,0,"Poschiavo",288,5.4,"Tuesday"
"113",2008-04-16,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",18,5.4,"Wednesday"
"114",2008-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,3.6,"Thursday"
"115",2008-04-18,1,0,0,0,1,0,0,1,0,0,0,1,0,"Poschiavo",0,4.5,"Friday"
"116",2008-04-19,1,0,1,0,0,0,1,0,0,0,1,0,0,"Poschiavo",0,6.1,"Saturday"
"117",2008-04-20,1,0,0,0,1,0,1,0,0,0,1,0,0,"Poschiavo",0,7.7,"Sunday"
"118",2008-04-21,1,0,0,0,1,0,1,0,0,0,1,0,0,"Poschiavo",0,5.3,"Monday"
"119",2008-04-22,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",131,8.2,"Tuesday"
"120",2008-04-23,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",143,9.3,"Wednesday"
"121",2008-04-24,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",41,8.6,"Thursday"
"122",2008-04-25,1,0,1,0,0,0,0,1,0,0,0,1,0,"Poschiavo",186,9.9,"Friday"
"123",2008-04-26,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",142,10.3,"Saturday"
"124",2008-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,8.9,"Sunday"
"125",2008-04-28,2,0,1,0,0,1,1,1,0,0,2,0,0,"Poschiavo",0,9,"Monday"
"126",2008-04-29,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,7.9,"Tuesday"
"127",2008-04-30,1,0,0,0,1,0,1,0,0,0,0,1,0,"Poschiavo",0,7.5,"Wednesday"
"128",2008-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,6.8,"Thursday"
"129",2008-05-02,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",36,8.7,"Friday"
"130",2008-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",112,11.1,"Saturday"
"131",2008-05-04,1,0,0,0,1,0,1,0,0,0,1,0,0,"Poschiavo",6,12.4,"Sunday"
"132",2008-05-05,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",81,11.3,"Monday"
"133",2008-05-06,1,0,0,0,1,0,1,0,0,0,0,1,0,"Poschiavo",50,9.9,"Tuesday"
"134",2008-05-07,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,10.8,"Wednesday"
